Image	Arch	OS	OsVersion	ProductVersion	Dockerfile	Repository	BuildTimestamp
sha256:a7d26ce6b313ab936d69ecc3259967761c9537b8de57d074d6ed1b1c1cc143a7	amd64	Linux	Ubuntu 18.04	3.1.3	3.1/aspnet/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 15.43.56.00
sha256:a7f461c7232b3e3dd2036f451621cb7aecb942b9c7b47b5b90a4cae5c79e8f08	amd64	Windows	Windows Server 2019	2.1.18	2.1/aspnet/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 13.09.54.00
sha256:a8977e4acff70b355ec1696ea2a2c0a3ffb71832f4a0e60f46ce75fdf3184ab1	amd64	Windows	"Windows Server, version 1909"	5.0.0-preview.7	src/aspnet/5.0/nanoserver-1909/amd64/Dockerfile	dotnet/nightly/aspnet	2020-06-30 00.28.09.00
sha256:a8a79c688385a278f1c7639efaf283d38ec7d4707da058402e7bf77303dbec44	amd64	Linux	Ubuntu 20.04	5.0.100-preview.8	src/sdk/5.0/focal/amd64/Dockerfile	dotnet/nightly/sdk	2020-08-13 21.46.23.00
sha256:a8af6bec87e483b9193c8dae297ecddc1e1f549b93e45c363623bbb650e42449	amd64	Windows	"Windows Server, version 1903"	3.1.4	3.1/runtime/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-05-26 13.59.25.00
sha256:a919e58f06913311ee81138d333431e348f8e68f5bc338e202e82bb6b2d2df20	amd64	Linux	Alpine 3.11	2.1.807	src/sdk/2.1/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-06-30 00.29.30.00
sha256:a957df511ff8654c5508fe3c48b3d3e20b22bfcc4112a042c56f4333c71ff7bc	arm64	Linux	Ubuntu 18.04	3.1.3	3.1/aspnet/bionic/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-27 15.29.20.00
sha256:a9b4d3f6e5fea4fce4a1bc5bde3e36861e6bd6252a73c13edc3725057b34eff7	amd64	Linux	Alpine 3.11	2.1.19	src/aspnet/2.1/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-30 00.28.17.00
sha256:a9b6f51e1fb002f73c097c3e3f8c2da1952ab8c9d33f3a9200c9a9f11bf17bb0	arm32	Linux	Ubuntu 18.04	3.1.4	3.1/aspnet/bionic/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-05-12 22.26.38.00
sha256:a9c47905a9768b171cef1f3abfd03867c99fdd4ee2d48e83926888c3bdec7800	arm64	Linux	Alpine 3.11	3.1.3	3.1/aspnet/alpine3.11/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-30 13.52.16.00
sha256:a9d8be14d8578f6c89982773d1b3b3057b0cc6425f770c8af60f814bf8fbd001	amd64	Linux	Ubuntu 20.04	2.1.17	2.1/aspnet/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-07 00.24.21.00
sha256:aa029016ecbb3f75095453c6b5b58171be56367ab172d452e3d2ac30573b422c	amd64	Linux	Alpine 3.11	3.1.5	src/runtime/3.1/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-06-30 00.27.11.00
sha256:aa3d4bfd2a24b1bbe7883650d6473702ce8451fad6a80790c7c6ec9b726b0e70	arm64	Linux	Alpine 3.12	3.1.5	src/runtime-deps/3.1/alpine3.12/arm64v8/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-29 20.47.01.00
sha256:aac15a79326770876192e680257e2a6493637d42ad181b6485ed18f5256e767f	amd64	Windows	"Windows Server, version 1909"	5.0.0-preview.4	5.0/aspnet/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 17.59.25.00
sha256:ab39632037abaf5347d52aeaaf035e9a8d789d4df363dd9f8df1431584b97963	arm64	Linux	Alpine 3.11	5.0.0-preview.4	5.0/aspnet/alpine3.11/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 15.43.25.00
sha256:ab40a2a505c9fbafb68d46212c79c79f1dec81a963e64dc63bc7451663972910	amd64	Windows	"Windows Server, version 1903"	2.1.18	2.1/aspnet/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 13.09.31.00
sha256:ab9dc13eaa04d6d75271550412b12999064ca651efd600aa21816751b09ecf29	arm32	Linux	Ubuntu 18.04	3.1.3	3.1/aspnet/bionic/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 14.10.34.00
sha256:abbfdfa9af0df607d4ff3a6bfa52115010eebb2354441cfda2348b89daca0376	amd64	Linux	Ubuntu 20.04	5.0.0-preview.8	src/runtime/5.0/focal/amd64/Dockerfile	dotnet/nightly/runtime	2020-08-18 13.02.29.00
sha256:ac0c8aa1894f48b888a10d083459323b9ac65e1fe74de3677cb01d6902f58292	arm64	Linux	Ubuntu 20.04	5.0.0-preview.7	src/runtime-deps/5.0/focal/arm64v8/Dockerfile	dotnet/nightly/runtime-deps	2020-06-30 00.30.31.00
sha256:acafd62c3f4a7efceb2d6e611d9ecd7ad1455ba12d8ea276711bd1d8780b71ef	amd64	Linux	Ubuntu 18.04	2.1.17	2.1/aspnet/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 20.05.45.00
sha256:adab575f0c2dcdbde2c53104ae4bc1891056a3b12d41b407954ffb7b882f566e	amd64	Windows	Windows Server 2019	2.1.17	2.1/aspnet/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 14.05.31.00
sha256:adb2592c31e82a1e1289bc1b1b89a673f32418def20c859620ad55d7d8323736	amd64	Linux	Alpine 3.11	3.1.3	3.1/aspnet/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 17.58.28.00
sha256:addc278b334dfab2bbff3a9d927b389bc742058b2a8863840bcea47c6e2585d0	amd64	Windows	"Windows Server, version 1909"	2.1.17	2.1/aspnet/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-07 00.26.02.00
sha256:ae338aaab762d1116ac1ca6615fadb45f468d5838a7297b46d8e80ebc46f3f3e	amd64	Windows	"Windows Server, version 1909"	5.0.0-preview.8	src/runtime/5.0/nanoserver-1909/amd64/Dockerfile	dotnet/nightly/runtime	2020-08-18 13.02.12.00
sha256:ae68cc52a7ef70558fe061bf1e7b35b5927a31d5f2d4397cbf2f36fcaff4a309	amd64	Linux	Debian 10	5.0.0-preview.4	5.0/aspnet/buster-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 14.05.30.00
sha256:af223d3b7f60c9ae7c3d8230404ccadc1c33104ed4c6d2acb6e979fe55bdf530	amd64	Windows	Windows Server 2019	5.0.0-preview.4	5.0/aspnet/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-30 13.54.14.00
sha256:af6e94b5395a74defe56a5ba280f913339fe241babc5b53fbfd491d97ededcb0	amd64	Linux	Alpine 3.11	5.0.0-preview.4	5.0/aspnet/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-30 13.52.13.00
sha256:af6fb7e9b93079f353efb6e0451baf02f0fe19cd13f2be8ab7b3ee46838da29b	amd64	Linux	Debian 10	3.1.5	src/runtime/3.1/buster-slim/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-06-30 00.27.54.00
sha256:afbb8c7936d9c90494c4a3321c7281fe2e449d1dd2037e5f0dfbd413a4b24353	amd64	Linux	Alpine 3.12	5.0.0-preview.8	src/aspnet/5.0/alpine3.12/amd64/Dockerfile	dotnet/nightly/aspnet	2020-08-13 21.44.59.00
sha256:affa1e7665bcd7f4a362785ead3a8a58788e8f107c36664b0b301fb3f47585fe	arm32	Linux	Debian 10	5.0.0-preview.4	5.0/aspnet/buster-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 13.37.02.00
sha256:b01ecf20088499cf3c38133a384843fe1d713f2de11456e6c8f81de41f1aea29	amd64	Windows	"Windows Server, version 1909"	2.1.17	2.1/aspnet/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 15.44.02.00
sha256:b0d065c5cf9f03c78cfb5ddbd8dd54fd224ca4d3046535693c158ffb0acac1c8	amd64	Windows	Windows Server 2019	5.0.0-preview.8	src/runtime/5.0/nanoserver-1809/amd64/Dockerfile	dotnet/nightly/runtime	2020-08-18 13.02.18.00
sha256:b18062fbfe1df4b993b99f4d9313b6c8bdb1a0014580741d0f6303d53160ac02	amd64	Windows	Windows Server 2019	3.1.3	3.1/aspnet/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 17.59.21.00
sha256:b23268dc94acfce7615f01c1ee7a40de2e18a70f2ae7d3c0dcf6cb4dc4f66db1	amd64	Linux	Ubuntu 18.04	3.1.3	3.1/aspnet/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-08 21.35.57.00
sha256:b33f2f0976fbd674857cbd7d5c7bac38503122ef387546a4f0005eaaf17fd3e2	amd64	Linux	Alpine 3.12	5.0.0-preview.7	src/aspnet/5.0/alpine3.12/amd64/Dockerfile	dotnet/nightly/aspnet	2020-06-30 00.28.04.00
sha256:b38341f07c9a02ace35028755754c44bad53975e08e8320bc91da62406911834	arm32	Linux	Debian 10	5.0.0-preview.8	src/aspnet/5.0/buster-slim/arm32v7/Dockerfile	dotnet/nightly/aspnet	2020-08-13 21.45.18.00
sha256:b38dd7db2670c0c0cbe51e2e1ac1dc150381380ec5bbb3f3b482922d71e74313	amd64	Linux	Ubuntu 20.04	3.1.3	3.1/aspnet/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 15.44.23.00
sha256:b3a1b9faabd0f95ffd765b82409cb5a0182b897b523a5708aa8840cfa7d3b82e	amd64	Linux	Alpine 3.11	3.1.4	3.1/aspnet/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 21.36.27.00
sha256:b42c71635520d8d366ee8010fd4413940e94193b1a6ac2f6934cebfa17f491bf	amd64	Windows	"Windows Server, version 2004"	5.0.0-preview.7	src/aspnet/5.0/nanoserver-2004/amd64/Dockerfile	dotnet/nightly/aspnet	2020-06-30 00.27.54.00
sha256:b46d5bd173b14143cdebd7b1abf8e39f4bf7d5f8e4cd2597e439b46440d90077	arm32	Linux	Ubuntu 18.04	2.1.17	2.1/aspnet/bionic/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-05-07 00.24.49.00
sha256:b4f816b76fca3de93899447fc4c483a205440b86e9b668508e12b8a42e55d85d	arm32	Linux	Ubuntu 18.04	3.1.301	src/sdk/3.1/bionic/arm32v7/Dockerfile	dotnet/core-nightly/sdk	2020-06-29 20.51.13.00
sha256:b52644fad0f120e40a9d7fbef6f0909fa47f173945b0deed5a50fb90c662c1e1	amd64	Windows	"Windows Server, version 1903"	3.1.5	src/aspnet/3.1/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-30 00.27.53.00
sha256:b542815e49223a4a46e98453e9440f1c382f8d7381e0baa9db2c900d9c9e7bae	amd64	Linux	Ubuntu 20.04	2.1.19	src/runtime-deps/2.1/focal/amd64/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-30 00.27.19.00
sha256:b6127d66bea715ed8752df74dfb75229070021b72539e7b466b4e6ad0093c34b	amd64	Linux	Debian 10	5.0.0-preview.7	src/runtime-deps/5.0/buster-slim/amd64/Dockerfile	dotnet/nightly/runtime-deps	2020-06-29 20.48.12.00
sha256:b61c9d1921060c509deed868256b1fdca50bf14838334751d1b3b4353ba3b1ea	amd64	Linux	Debian 10	5.0.100-preview.7	src/sdk/5.0/buster-slim/amd64/Dockerfile	dotnet/nightly/sdk	2020-06-30 00.29.07.00
sha256:b66342a35cab72042367f157aa27d9a1fc616db6994d36ab7b3d4ad332846e28	amd64	Linux	Alpine 3.11	3.1.3	3.1/aspnet/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-27 15.28.06.00
sha256:b745c9248a493929fe59ed8a2c15a5574bb8e77c4c2d57c3d12b8f95d935c989	amd64	Linux	Ubuntu 18.04	3.1.301	src/sdk/3.1/bionic/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-06-29 20.47.58.00
sha256:b7957f2ebac2e08cfd6f344d4e3a403dad1d136439046d1ca1db0d9997a13561	arm64	Linux	Alpine 3.12	5.0.0-preview.7	src/runtime-deps/5.0/alpine3.12/arm64v8/Dockerfile	dotnet/nightly/runtime-deps	2020-06-30 00.29.45.00
sha256:b7d2e85ff1ce531f1af5baa28976c026197465264b6ef02561a520d1b199c1d4	amd64	Windows	"Windows Server, version 2004"	5.0.0-preview.7	src/runtime/5.0/nanoserver-2004/amd64/Dockerfile	dotnet/nightly/runtime	2020-06-29 20.48.53.00
sha256:b7f0fe61e3880a7cfa45dcc2bc39bc032d6efbf3e77aaca8dc1db9f2a55b6946	arm32	Linux	Ubuntu 18.04	3.1.3	3.1/aspnet/bionic/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-04-30 13.53.06.00
sha256:b81a4a059ef6a73a02c86c4d2e90b9364d2d0bdf7bef251531b70a05cf70fa99	amd64	Linux	Ubuntu 18.04	3.1.3	3.1/aspnet/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-30 13.52.52.00
sha256:b85eca3250c1c639735ad3e559f8c38c9d746c66ef762061ff34f6a06a1662b4	amd64	Windows	"Windows Server, version 2004"	5.0.0-preview.8	src/runtime/5.0/nanoserver-2004/amd64/Dockerfile	dotnet/nightly/runtime	2020-08-13 21.44.28.00
sha256:b88de3debac7b80751531a3209f98b3212200c67a7ba16b1f47b2433efb4f34a	amd64	Windows	Windows Server 2019	2.1.17	2.1/aspnet/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 20.05.30.00
sha256:b8cadd4d90fade0d4078e90d5a8ac605efca02bdb18f61f8f9feec5497d8623a	amd64	Linux	Debian 10	3.1.5	src/runtime-deps/3.1/buster-slim/amd64/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-30 00.27.45.00
sha256:b92a921b39577fff994d8470ef3593a035b770fc3d29591062aaf03254209856	amd64	Windows	"Windows Server, version 1903"	3.1.5	src/runtime/3.1/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-06-30 00.27.26.00
sha256:b944f2382d4584f3fc3eb52e88e8c891f43149f9165ac2742a45b25997bd43bb	amd64	Windows	"Windows Server, version 1903"	5.0.0-preview.7	src/aspnet/5.0/nanoserver-1903/amd64/Dockerfile	dotnet/nightly/aspnet	2020-06-30 00.28.04.00
sha256:b94d6c1b320ebb2042de721e91f491e484db5b8e0aac2637e8a3dbb2054a9e9c	arm64	Linux	Ubuntu 20.04	3.1.4	3.1/aspnet/focal/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 21.36.39.00
sha256:b9618b16b5a3b44c2c597e8f2e1a0a6a71077414d906928b36ebb1f0c9cbaded	amd64	Windows	"Windows Server, version 1903"	3.1.5	src/aspnet/3.1/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-29 20.49.25.00
sha256:b9cc8d507e6c416794ae05df7907b2d1e66ccb49b6e64ac73143b9d63fa354cd	arm64	Linux	Ubuntu 20.04	5.0.0-preview.4	5.0/aspnet/focal/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 17.58.32.00
sha256:b9ce1ead6c68a9c18b508f58070d5a81e40c78f39a603cf90c3823c32fc9b1ab	amd64	Linux	Debian 10	3.1.3	3.1/aspnet/buster-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 14.05.42.00
sha256:b9d0f25be8fc6cac51944c82a97f90d556c83f7f59c47ad0fa9680f4aab1fa1d	amd64	Windows	"Windows Server, version 1909"	2.1.18	2.1/aspnet/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-19 17.39.53.00
sha256:b9da70f281b203a77d046ce07c0254c2c994e6ca9a8141543b1af0f66a35e6b3	amd64	Linux	Alpine 3.11	3.1.3	3.1/aspnet/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-07 00.24.09.00
sha256:ba085766aab7a0bc24fe65296e6edc7bc4f54c23683b4529c6a03eeab9c12f70	amd64	Windows	Windows Server 2019	2.1.19	src/aspnet/2.1/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-29 20.48.04.00
sha256:ba53c2a31a99d2b75562f56a82d8254419b728b3197b3e5806a7700fed39edac	amd64	Linux	Alpine 3.12	3.1.5	src/monitor/5.0/alpine/amd64/Dockerfile	dotnet/nightly/monitor	2020-06-29 20.47.56.00
sha256:ba60a35bc82315a763bfd58c05e1df85b1a33d955d2e3f9259fab615d4dbdbaf	arm32	Linux	Debian 10	3.1.4	3.1/aspnet/buster-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 13.11.06.00
sha256:ba7945b80c232def7089486458967c3c8f4e96fd36391d1faad4ed3498bde91b	arm32	Linux	Ubuntu 18.04	2.1.17	2.1/aspnet/bionic/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 17.58.18.00
sha256:ba9e60a6bbdf165f51fab427e2438efacc8726a38d231518765664b933632806	amd64	Windows	"Windows Server, version 1909"	2.1.17	2.1/aspnet/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 14.05.25.00
sha256:bc17b9ddd7859b112812645dbf55a7308fa57744d4bdd05d2d167759bb5f37e8	amd64	Windows	"Windows Server, version 1909"	5.0.0-preview.8	src/aspnet/5.0/nanoserver-1909/amd64/Dockerfile	dotnet/nightly/aspnet	2020-08-17 13.37.52.00
sha256:bca2465b1e15b838d9c21e9fee9492f3ee96def80d6ef1b37d94652e874d2383	amd64	linux	Debian 10	3.1.3	3.1/aspnet/buster-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-22 01.51.15.00
sha256:bce151851006f26b28476898aee1477e91614ee5e3e028cfb7e9efcbe5135286	amd64	Windows	"Windows Server, version 1903"	3.1.3	3.1/aspnet/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-30 13.54.08.00
sha256:bce3468373454b449260226605d489f0af54e05ba527dbd1e865b74af7cf16a1	arm64	Linux	Ubuntu 20.04	5.0.0-preview.8	src/runtime/5.0/focal/arm64v8/Dockerfile	dotnet/nightly/runtime	2020-08-17 13.36.46.00
sha256:bd7df43a35db2a38536c0c43bac22628689b3ddb0eeee394921e0043d1318fa4	amd64	Windows	"Windows Server, version 1903"	5.0.0-preview.4	5.0/aspnet/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-27 15.30.26.00
sha256:bdbd88a6b92e296e6e64b4bd165bebaa943f693d00143ae234317539af861fc8	arm32	Linux	Debian 10	5.0.0-preview.7	src/aspnet/5.0/buster-slim/arm32v7/Dockerfile	dotnet/nightly/aspnet	2020-06-29 20.07.49.00
sha256:bdc877f89288534090a3d6e5b83c08e4931028becb7cecb6811399d6b47a97a7	amd64	Linux	Alpine 3.11	2.1.17	2.1/aspnet/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-30 13.52.17.00
sha256:bdd7535da32a5eb9f7c5e4056476d820fc6a61286d9d5057f1bd3de0db4591e5	arm32	Linux	Debian 10	5.0.0-preview.7	src/runtime-deps/5.0/buster-slim/arm32v7/Dockerfile	dotnet/nightly/runtime-deps	2020-06-30 00.27.23.00
sha256:bde9f7e0fca6411a543e17f857fe3526de761ed1d4d0fd7a94efdbdd50af1cb5	amd64	Windows	"Windows Server, version 1903"	5.0.0-preview.7	src/runtime/5.0/nanoserver-1903/amd64/Dockerfile	dotnet/nightly/runtime	2020-06-30 00.27.31.00
sha256:be412d46eef0a046122e1ca30f1a6505e21a8c5fa32261fad024bd9288d99027	amd64	linux	Ubuntu 20.04	5.0.0	5.0/aspnet/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-22 01.51.24.00
sha256:be48f7dd1f988838cb5bc0a95b4c774614d5d883ee362e2933f2f555874d3eef	amd64	Windows	"Windows Server, version 2004"	2.1.807	src/sdk/2.1/nanoserver-2004/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-06-29 20.54.46.00
sha256:be7fe6e584f4f1f46b7324bd3ae076092511206363a8104adad4ff94e30069d2	amd64	Windows	"Windows Server, version 1903"	2.1.19	src/runtime/2.1/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-06-30 00.27.32.00
sha256:bf0166859115f72d76bf5be69ee5401eab915cd123e8ee264579edb474345d8a	arm64	linux	Debian 10	5.0.0	5.0/aspnet/buster-slim/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-22 01.51.21.00
sha256:bf43e980af5b7fb3cf085ae0f3a0438e81f1aee324940bcf3e8f45a29aff5215	amd64	Linux	Alpine 3.12	3.1.5	src/runtime/3.1/alpine3.12/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-06-30 00.27.10.00
sha256:bf4b7ed0522c948fb6a8c744f40c6559f1234df408c907db3a59396095a48aa5	arm64	Linux	Ubuntu 20.04	5.0.0-preview.8	src/runtime/5.0/focal/arm64v8/Dockerfile	dotnet/nightly/runtime	2020-08-13 21.46.31.00
sha256:bf57c83c4abe52860989ea5afd6d73d27f5d64f6e1259a9a0e2216f578a1ff77	amd64	Windows	Windows Server 2019	5.0.100-preview.8	src/sdk/5.0/nanoserver-1809/amd64/Dockerfile	dotnet/nightly/sdk	2020-08-13 21.48.42.00
sha256:bf737b1fcaf7b3a4fc01a6c963c229fd15ddda1010e24229521dc47d890ceb9c	amd64	Linux	Alpine 3.11	2.1.807	src/sdk/2.1/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-06-29 20.49.38.00
sha256:bf7b73fd6afe488497f18296d70cfc7657b3e06c5c2991cfe53556cd39d306eb	arm64	Linux	Debian 10	3.1.5	src/runtime-deps/3.1/buster-slim/arm64v8/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-29 20.47.25.00
sha256:bf972d434ba33b7c59f98063aff6772eacc7106a2253d53be0bdca5bc571a229	amd64	Linux	Debian 9	2.1.17	2.1/aspnet/stretch-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-08 21.35.47.00
sha256:bf9b255150171e7878168500af0e9dad83115f15fcd6e37b04ae3e2452d64b33	amd64	Linux	Alpine 3.11	2.1.17	2.1/aspnet/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 14.05.05.00
sha256:bffcb1de94742a451b34f993980aa90285b1e4979e4fdfc3aa7f4e12a04a986c	amd64	Windows	"Windows Server, version 1909"	5.0.0-preview.7	src/runtime/5.0/nanoserver-1909/amd64/Dockerfile	dotnet/nightly/runtime	2020-06-29 20.48.53.00
sha256:c04bc3fd37e2c945661568040c999d1f46b01c14e8cb4e28a82ee581b62fdce5	amd64	Linux	Alpine 3.12	2.1.19	src/runtime-deps/2.1/alpine3.12/amd64/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-30 00.27.06.00
sha256:c07457a661f80f61869709bbe1a6709978f3da495eac8e876bde1d4225744571	amd64	Windows	Windows Server 2019	2.1.19	src/runtime/2.1/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-06-29 20.47.40.00
sha256:c0eeb9ad5c12536251be978bd1c4018ae5c936327a5542ff05ce5ec3f9a2c630	amd64	Linux	Debian 10	5.0.0-preview.8	src/runtime/5.0/buster-slim/amd64/Dockerfile	dotnet/nightly/runtime	2020-08-13 21.45.43.00
sha256:c152dd010e247c0b2f9442b1f48fa8331bf6c832c95e905bf4cd56126deaaf9e	amd64	Windows	"Windows Server, version 2004"	2.1.19	src/aspnet/2.1/nanoserver-2004/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-30 00.27.46.00
sha256:c1cbcaf3ba807c12f6e8619ae2c104653e9ff121c6170da12c883edc8a9c2e5a	arm64	Linux	Ubuntu 20.04	3.1.5	src/runtime/3.1/focal/arm64v8/Dockerfile	dotnet/core-nightly/runtime	2020-06-30 00.30.41.00
sha256:c2e7357a2b7bf931575140ccd60d9c6c843a7f3abf845671ca74b42fcb56d8cb	amd64	Windows	"Windows Server, version 1909"	3.1.5	src/runtime/3.1/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-06-29 20.48.57.00
sha256:c308495c85f37176142e3a4f96da762bd9f576e9c48814de8157fd9f92cd620f	amd64	Windows	Windows Server 2019	5.0.0-preview.8	src/runtime/5.0/nanoserver-1809/amd64/Dockerfile	dotnet/nightly/runtime	2020-08-17 13.35.57.00
sha256:c30f6c940267d2023c8bc919ebdadacae74c648a88b33ff3c611399b6b7e9b19	arm32	Windows	Windows Server 2019	3.1.3	3.1/aspnet/nanoserver-1809/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-04-27 15.29.37.00
sha256:c33d8323a40028221b1c58033fda1b37686b17d7bf759d2457d767efad420dc0	arm64	Linux	Alpine 3.11	5.0.0-preview.4	5.0/aspnet/alpine3.11/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-30 13.52.18.00
sha256:c370ec89ef12f59bb8e1d2bf9201e052b1e01907bfb542b1095100ee62b23bfd	arm64	Linux	Ubuntu 20.04	3.1.4	3.1/aspnet/focal/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-05-12 22.19.16.00
sha256:c3f47cac4e1a7b7c383dc11cc082610f0f18e1ef07788a4f5a097a040cf85523	amd64	Windows	Windows Server 2019	3.1.5	src/runtime/3.1/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-06-30 00.27.26.00
sha256:c499099da5fdd0a8af62fc33a75bc2d0c578044e2cd0599ac6f2b175222d0cb2	amd64	Windows	"Windows Server, version 1909"	5.0.100-preview.7	src/sdk/5.0/nanoserver-1909/amd64/Dockerfile	dotnet/nightly/sdk	2020-06-29 20.52.07.00
sha256:c49edafeeb528bdb5ccb7fde14d276db030b104cf81b9260fb9df62220374661	amd64	Linux	Ubuntu 20.04	5.0.0-preview.7	src/runtime/5.0/focal/amd64/Dockerfile	dotnet/nightly/runtime	2020-06-29 20.47.39.00
sha256:c4be01e88d77e83dfa068584d5a786179653ced9a259c55e416514a834d42066	arm64	Linux	Ubuntu 20.04	3.1.4	3.1/aspnet/focal/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 13.09.49.00
sha256:c4cbaeba90a2ea9aeaea63d2ab80822333c750595a4c316f66ec0a26d1db38a8	amd64	Windows	Windows Server 2019	2.1.17	2.1/aspnet/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-30 13.53.55.00
sha256:c4e0565248b337c98111e59b1c19478bcbf3a8b35d0f15771ba8cba5aa492839	amd64	Windows	"Windows Server, version 1903"	5.0.0-preview.8	src/runtime/5.0/nanoserver-1903/amd64/Dockerfile	dotnet/nightly/runtime	2020-08-13 21.44.28.00
sha256:c4e2085ed610ccfd3ceadf024f17675a650e1aedc55486349dd1d85f0ba5b127	amd64	Windows	"Windows Server, version 1903"	2.1.17	2.1/aspnet/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-08 21.36.05.00
